"","year","id","age","race","sex","realrinc","educ","partyid","happy"
"3038",2022,3038,27,"white","female",22495,"2 years of college","independent (neither, no response)","not too happy"
"3039",2022,3039,57,"white","female",NA,"2 years of college","independent (neither, no response)","not too happy"
"3040",2022,3040,30,"black","female",NA,"12th grade","independent (neither, no response)","not too happy"
"3041",2022,3041,18,"black","female",NA,"11th grade","independent, close to democrat","pretty happy"
"3042",2022,3042,71,"other","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"3043",2022,3043,32,"white","female",NA,"2 years of college","independent (neither, no response)","pretty happy"
"3044",2022,3044,80,"other","male",NA,"9th grade","strong republican","pretty happy"
"3045",2022,3045,29,"white","female",33742.5,"4 years of college","strong democrat","very happy"
"3046",2022,3046,56,"white","female",NA,"7th grade","independent (neither, no response)","very happy"
"3047",2022,3047,48,"other","female",NA,"11th grade","independent, close to democrat","not too happy"
"3048",2022,3048,59,"other","female",NA,"3rd grade","not very strong democrat","pretty happy"
"3049",2022,3049,34,"other","female",NA,"11th grade","not very strong republican","pretty happy"
"3050",2022,3050,36,"black","male",NA,"1 year of college","independent, close to democrat","not too happy"
"3051",2022,3051,45,"other","female",NA,"8th grade","independent (neither, no response)","not too happy"
"3052",2022,3052,73,"black","male",NA,"1 year of college","strong democrat","not too happy"
"3053",2022,3053,68,"white","female",NA,"11th grade","not very strong democrat","not too happy"
"3054",2022,3054,24,"white","male",11247.5,"2 years of college","not very strong democrat","not too happy"
"3055",2022,3055,68,"white","male",NA,"6 years of college","strong republican","pretty happy"
"3056",2022,3056,26,"other","female",11247.5,"2 years of college","strong republican","pretty happy"
"3057",2022,3057,31,"white","male",1840.5,"1 year of college","independent (neither, no response)","not too happy"
"3058",2022,3058,62,"white","male",15337.5,"1 year of college","not very strong republican","very happy"
"3059",2022,3059,60,"other","male",204.5,NA,"independent (neither, no response)","pretty happy"
"3060",2022,3060,20,"other","male",4601.25,"3 years of college","independent, close to democrat","pretty happy"
"3061",2022,3061,NA,"other","female",NA,"11th grade","strong democrat","very happy"
"3062",2022,3062,NA,"white","male",NA,"2 years of college","independent, close to republican","not too happy"
"3063",2022,3063,69,"white","male",NA,"12th grade","independent, close to democrat","very happy"
"3064",2022,3064,NA,"white","female",NA,"4 years of college","strong democrat","pretty happy"
"3065",2022,3065,46,"other","female",18405,"12th grade","not very strong republican","not too happy"
"3066",2022,3066,58,"white","female",NA,"10th grade","independent (neither, no response)","not too happy"
"3067",2022,3067,NA,"other","male",NA,"12th grade","not very strong republican","not too happy"
"3068",2022,3068,56,"white","male",NA,"10th grade","not very strong republican","not too happy"
"3069",2022,3069,62,"white","male",NA,"5 years of college","independent (neither, no response)","pretty happy"
"3070",2022,3070,76,"white","male",NA,"4 years of college","strong republican","pretty happy"
"3071",2022,3071,38,"white","female",13292.5,"2 years of college","independent (neither, no response)","pretty happy"
"3072",2022,3072,NA,"white","male",NA,"12th grade","independent, close to democrat","not too happy"
"3073",2022,3073,47,"other","male",NA,"11th grade","independent (neither, no response)","pretty happy"
"3074",2022,3074,50,"white","male",NA,"8th grade","independent (neither, no response)","pretty happy"
"3075",2022,3075,50,"white","female",4601.25,"2 years of college","independent (neither, no response)","pretty happy"
"3076",2022,3076,NA,"white","male",NA,"4 years of college","independent (neither, no response)","very happy"
"3077",2022,3077,61,"white","male",141848.32887,"4 years of college","strong democrat","very happy"
"3078",2022,3078,49,"white","female",NA,"12th grade","independent (neither, no response)","pretty happy"
"3079",2022,3079,57,"white","female",NA,"12th grade","independent, close to republican","pretty happy"
"3080",2022,3080,NA,"white","female",33742.5,"6 years of college","not very strong democrat","pretty happy"
"3081",2022,3081,51,"white","male",33742.5,"4 years of college","strong democrat","pretty happy"
"3082",2022,3082,NA,"white","male",NA,"2 years of college","independent, close to democrat","pretty happy"
"3083",2022,3083,25,"other","female",4601.25,"1 year of college","not very strong democrat","very happy"
"3084",2022,3084,60,"white","female",27607.5,"12th grade","independent, close to republican","pretty happy"
"3085",2022,3085,NA,"other","male",NA,"3 years of college","independent, close to democrat","not too happy"
"3086",2022,3086,36,"white","male",2658.5,"2 years of college","strong democrat","pretty happy"
"3087",2022,3087,52,"white","female",4601.25,"1 year of college","strong republican","pretty happy"
"3088",2022,3088,NA,"white","male",NA,"1 year of college","independent (neither, no response)","pretty happy"
"3089",2022,3089,68,"white","female",NA,"4 years of college","strong republican","pretty happy"
"3090",2022,3090,27,"white","male",NA,"3 years of college","independent, close to republican","not too happy"
"3091",2022,3091,59,"white","female",7668.75,"2 years of college","strong republican","very happy"
"3092",2022,3092,33,"white","female",15337.5,"12th grade","independent (neither, no response)","pretty happy"
"3093",2022,3093,62,"white","male",40900,"2 years of college","independent, close to democrat","pretty happy"
"3094",2022,3094,56,"white","female",15337.5,"12th grade","independent (neither, no response)","very happy"
"3095",2022,3095,19,"white","female",5623.75,"2 years of college","not very strong democrat","very happy"
"3096",2022,3096,20,"black","female",NA,"4 years of college","independent (neither, no response)","pretty happy"
"3097",2022,3097,23,"other","male",6646.25,"10th grade","not very strong republican","not too happy"
"3098",2022,3098,24,"white","male",NA,"2 years of college","not very strong republican","very happy"
"3099",2022,3099,48,"white","female",22495,"12th grade","strong democrat","pretty happy"
"3100",2022,3100,75,"white","male",NA,"5 years of college","not very strong republican","pretty happy"
"3101",2022,3101,42,"white","female",NA,"4 years of college","not very strong republican","pretty happy"
"3102",2022,3102,64,"white","female",40900,"4 years of college","strong democrat","very happy"
"3103",2022,3103,57,"white","female",NA,"9th grade","independent (neither, no response)","pretty happy"
"3104",2022,3104,52,"white","female",22495,"6 years of college","not very strong republican","not too happy"
"3105",2022,3105,NA,NA,"female",NA,"12th grade",NA,"very happy"
"3106",2022,3106,70,"white","male",NA,"2 years of college","independent (neither, no response)","pretty happy"
"3107",2022,3107,37,"white","female",9713.75,"12th grade","independent (neither, no response)","very happy"
"3108",2022,3108,50,"white","male",NA,"3 years of college","strong republican","pretty happy"
"3109",2022,3109,69,"white","male",27607.5,"12th grade","independent, close to democrat","pretty happy"
"3110",2022,3110,25,"white","male",15337.5,"12th grade","independent, close to democrat","very happy"
"3111",2022,3111,58,"white","male",27607.5,"5 years of college","strong democrat","not too happy"
"3112",2022,3112,35,"white","female",22495,"2 years of college","not very strong republican","pretty happy"
"3113",2022,3113,68,"white","female",NA,"2 years of college","strong democrat","not too happy"
"3114",2022,3114,44,"black","male",NA,"2 years of college","independent (neither, no response)","pretty happy"
"3115",2022,3115,27,"white","female",NA,"10th grade","other party","not too happy"
"3116",2022,3116,33,"white","female",27607.5,"7 years of college","strong democrat","pretty happy"
"3117",2022,3117,44,"white","female",NA,"6th grade","not very strong democrat","not too happy"
"3118",2022,3118,31,"other","female",6646.25,"12th grade","independent (neither, no response)","pretty happy"
"3119",2022,3119,37,NA,"male",NA,"2 years of college","independent (neither, no response)","very happy"
"3120",2022,3120,53,"white","female",NA,"5 years of college","not very strong republican","pretty happy"
"3121",2022,3121,62,"white","female",NA,"12th grade","strong republican","very happy"
"3122",2022,3122,61,"white","female",NA,"9th grade","independent (neither, no response)","not too happy"
"3123",2022,3123,20,"black","female",NA,"4 years of college",NA,"pretty happy"
"3124",2022,3124,46,"white","female",8691.25,"6 years of college","independent, close to democrat","pretty happy"
"3125",2022,3125,60,"white","female",18405,"4 years of college","independent, close to democrat","very happy"
"3126",2022,3126,25,"white","female",11247.5,"11th grade","independent (neither, no response)","very happy"
"3127",2022,3127,56,"white","female",NA,"8 or more years of college","independent, close to democrat","pretty happy"
"3128",2022,3128,68,"white","male",NA,"4 years of college","independent (neither, no response)","pretty happy"
"3129",2022,3129,45,"white","female",22495,"7 years of college","strong democrat","pretty happy"
"3130",2022,3130,47,"white","female",18405,"4 years of college","strong democrat","pretty happy"
"3131",2022,3131,23,"white","male",4601.25,"4 years of college","independent, close to democrat","pretty happy"
"3132",2022,3132,24,"other","female",4601.25,"5 years of college","not very strong democrat","pretty happy"
"3133",2022,3133,61,"white","female",NA,"8 or more years of college","independent (neither, no response)","pretty happy"
"3134",2022,3134,29,"white","male",NA,"12th grade","independent (neither, no response)","not too happy"
"3135",2022,3135,73,"white","male",11247.5,"6 years of college","strong republican","very happy"
"3136",2022,3136,68,"white","male",NA,"3 years of college","strong republican","not too happy"
"3137",2022,3137,63,"white","female",NA,"2 years of college","strong republican","not too happy"
"3138",2022,3138,72,"white","female",22495,"12th grade","not very strong democrat","pretty happy"
"3139",2022,3139,43,"white","male",33742.5,"3 years of college","strong republican","very happy"
"3140",2022,3140,50,"white","male",65440,"6 years of college","strong democrat","very happy"
"3141",2022,3141,60,"white","male",NA,"12th grade","independent, close to republican","pretty happy"
